metadata_id, metadata_pid, genre, resource_type
2123,uva-lib:1003364,,Cartographic
2124,uva-lib:1003365,,Cartographic
2125,uva-lib:1003366,,Cartographic
2126,uva-lib:1003367,,Cartographic
2127,uva-lib:1003368,,Cartographic
2128,uva-lib:1003369,,Cartographic
2129,uva-lib:1003370,,Cartographic
2130,uva-lib:1003371,,Cartographic
2131,uva-lib:1003372,,Cartographic
2132,uva-lib:1003373,,Cartographic
2133,uva-lib:830005,,Cartographic
2134,uva-lib:1003374,,Cartographic
2136,uva-lib:1003376,,Cartographic
2137,uva-lib:1003377,,Cartographic
2138,uva-lib:1003378,,Cartographic
2139,uva-lib:1003379,,Cartographic
2140,uva-lib:1003380,,Cartographic
2141,uva-lib:1003381,,Cartographic
2142,uva-lib:1003382,,Cartographic
2143,uva-lib:1003383,,Cartographic
2144,uva-lib:1003384,,Cartographic
2145,uva-lib:1003385,,Cartographic
2146,uva-lib:616448,,Cartographic
2147,uva-lib:1003386,,Cartographic
2148,uva-lib:1003387,,Cartographic
2149,uva-lib:1003388,,Cartographic
2150,uva-lib:1003389,,Cartographic
2151,uva-lib:1003390,,Cartographic
2152,uva-lib:1003391,,Cartographic
2153,uva-lib:1003392,,Cartographic
2154,uva-lib:1003393,,Cartographic
2155,uva-lib:1003394,,Cartographic
2156,uva-lib:1003395,,Cartographic
2157,uva-lib:616449,,Cartographic
2158,uva-lib:1003396,,Cartographic
2159,uva-lib:1003397,,Cartographic
2160,uva-lib:1003398,,Cartographic
2161,uva-lib:1003399,,Cartographic
2162,uva-lib:1003400,,Cartographic
2163,uva-lib:1003401,,Cartographic
2164,uva-lib:1003402,,Cartographic
2165,uva-lib:1003403,,Cartographic
2166,uva-lib:1003404,,Cartographic
2167,uva-lib:1003405,,Cartographic
2168,uva-lib:1003406,,Cartographic
2169,uva-lib:1003407,,Cartographic
2170,uva-lib:1003408,,Cartographic
2171,uva-lib:1003409,,Cartographic
2172,uva-lib:1003410,,Cartographic
2173,uva-lib:1003411,,Cartographic
2174,uva-lib:1003412,,Cartographic
2175,uva-lib:1003413,,Cartographic
2176,uva-lib:1003414,,Cartographic
2177,uva-lib:1003415,,Cartographic
2178,uva-lib:1003416,,Cartographic
2180,uva-lib:1003417,,Cartographic
2181,uva-lib:1003418,,Cartographic
2182,uva-lib:1003419,,Cartographic
2183,uva-lib:1003420,,Cartographic
2184,uva-lib:1003421,,Cartographic
2185,uva-lib:1003422,,Cartographic
2186,uva-lib:1003423,,Cartographic
2187,uva-lib:1003424,,Cartographic
2188,uva-lib:1003425,,Cartographic
2189,uva-lib:1003426,,Cartographic
2190,uva-lib:1003427,,Cartographic
2191,uva-lib:1003428,,Cartographic
2192,uva-lib:1003429,,Cartographic
2193,uva-lib:1003430,,Cartographic
2194,uva-lib:1003431,,Cartographic
2195,uva-lib:1003432,,Cartographic
2196,uva-lib:1003433,,Cartographic
2197,uva-lib:1003434,,Cartographic
2198,uva-lib:1003435,,Cartographic
2199,uva-lib:1003436,,Cartographic
2200,uva-lib:1003437,,Cartographic
2201,uva-lib:1003438,,Cartographic
2202,uva-lib:1003439,,Cartographic
2203,uva-lib:1003440,,Cartographic
2204,uva-lib:1003441,,Cartographic
2205,uva-lib:1003442,,Cartographic
2206,uva-lib:1003443,,Cartographic
2207,uva-lib:1003444,,Cartographic
2208,uva-lib:1003445,,Cartographic
2209,uva-lib:1003446,,Cartographic
2210,uva-lib:1003447,,Cartographic
2211,uva-lib:1003448,,Cartographic
2212,uva-lib:1003449,,Cartographic
2213,uva-lib:1003450,,Cartographic
2214,uva-lib:1003451,,Cartographic
2215,uva-lib:1003452,,Cartographic
2216,uva-lib:1003453,,Cartographic
2217,uva-lib:1003454,,Cartographic
2218,uva-lib:1003455,,Cartographic
2219,uva-lib:1003456,,Cartographic
2220,uva-lib:1003457,,Cartographic
2221,uva-lib:1003458,,Cartographic
2222,uva-lib:1003459,,Cartographic
2223,uva-lib:1003460,,Cartographic
2224,uva-lib:1003461,,Cartographic
2225,uva-lib:1003462,,Cartographic
2226,uva-lib:1003463,,Cartographic
2227,uva-lib:1003464,,Cartographic
2228,uva-lib:1003465,,Cartographic
2229,uva-lib:1003466,,Cartographic
2230,uva-lib:1003467,,Cartographic
2231,uva-lib:1003468,,Cartographic
2232,uva-lib:1003469,,Cartographic
2233,uva-lib:1003470,,Cartographic
2234,uva-lib:1003471,,Cartographic
2235,uva-lib:1003472,,Cartographic
2236,uva-lib:1003473,,Cartographic
2237,uva-lib:1003474,,Cartographic
2238,uva-lib:1003475,,Cartographic
2239,uva-lib:1003476,,Cartographic
2240,uva-lib:1003477,,Cartographic
2241,uva-lib:1003478,,Cartographic
2242,uva-lib:1003479,,Cartographic
2243,uva-lib:1003480,,Cartographic
2244,uva-lib:1003481,,Cartographic
2245,uva-lib:1003482,,Cartographic
2246,uva-lib:1003483,,Cartographic
2247,uva-lib:1003484,,Cartographic
2248,uva-lib:1003485,,Cartographic
2249,uva-lib:1003486,,Cartographic
2250,uva-lib:1003487,,Cartographic
2251,uva-lib:1003488,,Cartographic
2252,uva-lib:1003489,,Cartographic
2253,uva-lib:1003490,,Cartographic
2254,uva-lib:1003491,,Cartographic
2255,uva-lib:1003492,,Cartographic
2256,uva-lib:1003493,,Cartographic
2257,uva-lib:1003494,,Cartographic
2258,uva-lib:1003495,,Cartographic
2259,uva-lib:1003496,,Cartographic
2260,uva-lib:1003497,,Cartographic
2261,uva-lib:1003498,,Cartographic
2262,uva-lib:1003499,,Cartographic
2263,uva-lib:1003500,,Cartographic
2264,uva-lib:1003501,,Cartographic
2265,uva-lib:1003502,,Cartographic
2266,uva-lib:1003503,,Cartographic
2267,uva-lib:1003504,,Cartographic
2268,uva-lib:1003505,,Cartographic
2269,uva-lib:1003506,,Cartographic
2270,uva-lib:1003507,,Cartographic
2271,uva-lib:1003508,,Cartographic
2272,uva-lib:1003509,,Cartographic
2273,uva-lib:1003510,,Cartographic
2274,uva-lib:1003511,,Cartographic
2275,uva-lib:1003512,,Cartographic
2276,uva-lib:1003513,,Cartographic
2277,uva-lib:1003514,,Cartographic
2278,uva-lib:1003515,,Cartographic
2279,uva-lib:1003516,,Cartographic
2280,uva-lib:1003517,,Cartographic
2281,uva-lib:616450,,Cartographic
2282,uva-lib:1003518,,Cartographic
2283,uva-lib:1003519,,Cartographic
2284,uva-lib:1003520,,Cartographic
2286,uva-lib:1003521,,Cartographic
2287,uva-lib:1003522,,Cartographic
2288,uva-lib:1003523,,Cartographic
2289,uva-lib:1003524,,Cartographic
2290,uva-lib:1003525,,Cartographic
2291,uva-lib:1003526,,Cartographic
2292,uva-lib:1003527,,Cartographic
2293,uva-lib:1003528,,Cartographic
2294,uva-lib:1003529,,Cartographic
2295,uva-lib:1003530,,Cartographic
2296,uva-lib:1003531,,Cartographic
2297,uva-lib:1003532,,Cartographic
2298,uva-lib:1003533,,Cartographic
2299,uva-lib:1003534,,Cartographic
2300,uva-lib:1003535,,Cartographic
2301,uva-lib:1003536,,Cartographic
2302,uva-lib:1003537,,Cartographic
2303,uva-lib:1003538,,Cartographic
2304,uva-lib:1003539,,Cartographic
2305,uva-lib:1003540,,Cartographic
2306,uva-lib:1003541,,Cartographic
2307,uva-lib:1003542,,Cartographic
2308,uva-lib:1003543,,Cartographic
2309,uva-lib:1003544,,Cartographic
2310,uva-lib:1003545,,Cartographic
2311,uva-lib:1003546,,Cartographic
2312,uva-lib:1003547,,Cartographic
2313,uva-lib:1003548,,Cartographic
2314,uva-lib:1003549,,Cartographic
2315,uva-lib:1003550,,Cartographic
2316,uva-lib:1003551,,Cartographic
2317,uva-lib:1003552,,Cartographic
2318,uva-lib:1003553,,Cartographic
2319,uva-lib:1003554,,Cartographic
2320,uva-lib:1003555,,Cartographic
2321,uva-lib:1003556,,Cartographic
2322,uva-lib:1003557,,Cartographic
2323,uva-lib:1003558,,Cartographic
2324,uva-lib:1003559,,Cartographic
2325,uva-lib:1003560,,Cartographic
2326,uva-lib:1003561,,Cartographic
2327,uva-lib:1003562,,Cartographic
2328,uva-lib:1003563,,Cartographic
2329,uva-lib:1003564,,Cartographic
2330,uva-lib:1003565,,Cartographic
2331,uva-lib:1003566,,Cartographic
2332,uva-lib:1003567,,Cartographic
2333,uva-lib:1003568,,Cartographic
2334,uva-lib:1003569,,Cartographic
2335,uva-lib:1003570,,Cartographic
2336,uva-lib:1003571,,Cartographic
2337,uva-lib:1003572,,Cartographic
2338,uva-lib:1003573,,Cartographic
2339,uva-lib:1003574,,Cartographic
2340,uva-lib:1003575,,Cartographic
2341,uva-lib:1003576,,Cartographic
2342,uva-lib:1003577,,Cartographic
2343,uva-lib:1003578,,Cartographic
2344,uva-lib:1003579,,Cartographic
2345,uva-lib:1003580,,Cartographic
2346,uva-lib:1003581,,Cartographic
2347,uva-lib:1003582,,Cartographic
2348,uva-lib:1003583,,Cartographic
2349,uva-lib:1003584,,Cartographic
2350,uva-lib:1003585,,Cartographic
2351,uva-lib:1003586,,Cartographic
2352,uva-lib:1003587,,Cartographic
2353,uva-lib:1003588,,Cartographic
2354,uva-lib:1003589,,Cartographic
2355,uva-lib:1003590,,Cartographic
2356,uva-lib:1003591,,Cartographic
2357,uva-lib:1003592,,Cartographic
2358,uva-lib:1003593,,Cartographic
2359,uva-lib:1003594,,Cartographic
2360,uva-lib:1003595,,Cartographic
2361,uva-lib:1003596,,Cartographic
2362,uva-lib:1003597,,Cartographic
2363,uva-lib:1003598,,Cartographic
2364,uva-lib:1003599,,Cartographic
2365,uva-lib:1003600,,Cartographic
2366,uva-lib:1003601,,Cartographic
2367,uva-lib:1003602,,Cartographic
2368,uva-lib:1003603,,Cartographic
2369,uva-lib:1003604,,Cartographic
2370,uva-lib:1003605,,Cartographic
2371,uva-lib:1003606,,Cartographic
2372,uva-lib:1003607,,Cartographic
2373,uva-lib:1003608,,Cartographic
2374,uva-lib:1003609,,Cartographic
2375,uva-lib:1003610,,Cartographic
2376,uva-lib:1003611,,Cartographic
2377,uva-lib:1003612,,Cartographic
2378,uva-lib:1003613,,Cartographic
2379,uva-lib:1003614,,Cartographic
2380,uva-lib:1003615,,Cartographic
2381,uva-lib:1003616,,Cartographic
2382,uva-lib:1003617,,Cartographic
2383,uva-lib:1003618,,Cartographic
2384,uva-lib:1003619,,Cartographic
2385,uva-lib:1003620,,Cartographic
2386,uva-lib:1003621,,Cartographic
2387,uva-lib:1003622,,Cartographic
2388,uva-lib:1003623,,Cartographic
2389,uva-lib:1003624,,Cartographic
2390,uva-lib:1003625,,Cartographic
2391,uva-lib:1003626,,Cartographic
2392,uva-lib:1003627,,Cartographic
2393,uva-lib:1003628,,Cartographic
2394,uva-lib:1003629,,Cartographic
2395,uva-lib:1003630,,Cartographic
2396,uva-lib:1003631,,Cartographic
2397,uva-lib:1003632,,Cartographic
2398,uva-lib:1003633,,Cartographic
2399,uva-lib:1003634,,Cartographic
2400,uva-lib:1003635,,Cartographic
2401,uva-lib:1003636,,Cartographic
2402,uva-lib:1003637,,Cartographic
2403,uva-lib:1003638,,Cartographic
2404,uva-lib:1003639,,Cartographic
2405,uva-lib:1003640,,Cartographic
2406,uva-lib:1003641,,Cartographic
2407,uva-lib:1003642,,Cartographic
2408,uva-lib:1003643,,Cartographic
2409,uva-lib:1003644,,Cartographic
2410,uva-lib:1003645,,Cartographic
2411,uva-lib:1003646,,Cartographic
2412,uva-lib:1003647,,Cartographic
2413,uva-lib:1003648,,Cartographic
2414,uva-lib:1003649,,Cartographic
2415,uva-lib:1003650,,Cartographic
2416,uva-lib:1003651,,Cartographic
2417,uva-lib:1003652,,Cartographic
2418,uva-lib:1003653,,Cartographic
2419,uva-lib:1003654,,Cartographic
2420,uva-lib:1003655,,Cartographic
2421,uva-lib:1003656,,Cartographic
2422,uva-lib:1003657,,Cartographic
2423,uva-lib:1003658,,Cartographic
2424,uva-lib:1003659,,Cartographic
2425,uva-lib:1003660,,Cartographic
2426,uva-lib:1003661,,Cartographic
2428,uva-lib:1003662,,Cartographic
2429,uva-lib:1003663,,Cartographic
2430,uva-lib:1003664,,Cartographic
2431,uva-lib:1003665,,Cartographic
2432,uva-lib:1003666,,Cartographic
2433,uva-lib:1003667,,Cartographic
2434,uva-lib:1003668,,Text
2435,uva-lib:831491,,Mixed Material
2436,uva-lib:1003669,,Cartographic
2437,uva-lib:1003670,,Cartographic
2438,uva-lib:1003671,,Cartographic
2439,uva-lib:1003672,,Cartographic
2440,uva-lib:1003673,,Cartographic
2441,uva-lib:1003674,,Cartographic
2442,uva-lib:1003675,,Cartographic
2443,uva-lib:1003676,,Cartographic
2444,uva-lib:1003677,,Cartographic
2446,uva-lib:1003678,,Cartographic
2447,uva-lib:1003679,,Cartographic
2448,uva-lib:1003680,,Cartographic
2449,uva-lib:1003681,,Cartographic
2450,uva-lib:1003682,,Cartographic
2451,uva-lib:1003683,,Cartographic
2452,uva-lib:1003684,,Cartographic
2453,uva-lib:1003685,,Cartographic
2454,uva-lib:1003686,,Cartographic
2455,uva-lib:1003687,,Cartographic
2456,uva-lib:1003688,,Cartographic
2457,uva-lib:1003689,,Cartographic
2458,uva-lib:1003690,,Cartographic
2459,uva-lib:1003691,,Cartographic
2460,uva-lib:1003692,,Cartographic
2461,uva-lib:1003693,,Cartographic
2462,uva-lib:1003694,,Cartographic
2463,uva-lib:1003695,,Cartographic
2464,uva-lib:1003696,,Cartographic
2465,uva-lib:1003697,,Cartographic
2467,uva-lib:1003698,,Cartographic
2468,uva-lib:1003699,,Cartographic
2469,uva-lib:1003700,,Cartographic
2470,uva-lib:1003701,,Cartographic
2471,uva-lib:1003702,,Cartographic
2472,uva-lib:1003703,,Cartographic
2473,uva-lib:1003704,,Cartographic
2474,uva-lib:1003705,,Cartographic
2475,uva-lib:1003706,,Cartographic
2476,uva-lib:1003707,,Cartographic
2477,uva-lib:1003708,,Cartographic
2478,uva-lib:1003709,,Cartographic
2479,uva-lib:1003710,,Cartographic
2480,uva-lib:1003711,,Cartographic
2481,uva-lib:1003712,,Cartographic
2482,uva-lib:1003713,,Cartographic
2483,uva-lib:1003714,,Cartographic
2484,uva-lib:1003715,,Cartographic
2485,uva-lib:1003716,,Cartographic
2486,uva-lib:1003717,,Cartographic
2487,uva-lib:1003718,,Cartographic
2488,uva-lib:1003719,,Cartographic
2489,uva-lib:1003720,,Cartographic
2490,uva-lib:1003721,,Cartographic
2491,uva-lib:1003722,,Cartographic
2493,uva-lib:1003723,,Cartographic
2494,uva-lib:770589,,Cartographic
2495,uva-lib:1003724,,Cartographic
2496,uva-lib:1003725,,Cartographic
2497,uva-lib:1003726,,Cartographic
2498,uva-lib:710281,,Cartographic
2499,uva-lib:1003727,,Cartographic
2500,uva-lib:1003728,,Cartographic
2501,uva-lib:1003729,,Cartographic
2502,uva-lib:1003730,,Cartographic
2503,uva-lib:1003731,,Cartographic
2504,uva-lib:1003732,,Cartographic
2505,uva-lib:770655,,Cartographic
2506,uva-lib:1003733,,Text
3002,uva-lib:744806,,Still Image
3003,uva-lib:627103,,Text
3004,uva-lib:831492,,Text
3005,uva-lib:770591,,Text
3006,uva-lib:1003734,,Text
3009,uva-lib:817985,,Still Image
3010,uva-lib:770592,,Text
3013,uva-lib:831493,,Text
3015,uva-lib:609669,,Text
3016,uva-lib:1003736,,Text
3017,uva-lib:1003737,,Text
3018,uva-lib:727438,,Text
3021,uva-lib:831494,,Text
3022,uva-lib:1003738,,Text
3023,uva-lib:1003739,,Text
3025,uva-lib:770593,,Text
3026,uva-lib:770594,,Text
3027,uva-lib:770595,,Text
3028,uva-lib:831490,,Text
3029,uva-lib:1003741,,Text
3031,uva-lib:1003742,,Text
3032,uva-lib:1003743,,Text
3035,uva-lib:770596,,Text
3036,uva-lib:770599,,Text
3037,uva-lib:616454,,Text
3038,uva-lib:710275,,Text
3039,uva-lib:1003746,,Text
3040,uva-lib:770597,,Text
3041,uva-lib:770598,,Text
3042,uva-lib:770600,,Text
3044,uva-lib:1003747,,Text
3045,uva-lib:770601,,Text
3046,uva-lib:770602,,Text
3047,uva-lib:831495,,Text
3048,uva-lib:831496,,Text
3049,uva-lib:831497,,Text
3050,uva-lib:770603,,Text
3054,uva-lib:770604,,Text
3055,uva-lib:1003748,,Text
3057,uva-lib:616456,,Text
3058,uva-lib:831498,,Text
3059,uva-lib:1003749,,Text
3061,uva-lib:770605,,Text
3063,uva-lib:616457,,Still Image
3064,uva-lib:1003752,,Text
3066,uva-lib:1003753,,Text
3068,uva-lib:1003754,,Text
3069,uva-lib:831499,,Text
3072,uva-lib:831500,,Mixed Material
3073,uva-lib:770606,,Text
3075,uva-lib:1003755,,Text
3076,uva-lib:831501,,Text
3079,uva-lib:1003756,,Text
3080,uva-lib:1003757,,Text
3081,uva-lib:729253,,Text
3082,uva-lib:832200,,Text
3083,uva-lib:1003758,,Text
3084,uva-lib:1003759,,Text
3085,uva-lib:1003760,,Text
3086,uva-lib:727380,,Text
3089,uva-lib:770609,,Text
3090,uva-lib:770607,,Text
3091,uva-lib:1003763,,Text
3092,uva-lib:1003764,,Text
3093,uva-lib:831502,,Text
3094,uva-lib:1003765,,Text
3095,uva-lib:1003766,,Text
3096,uva-lib:1003767,,Text
3097,uva-lib:770608,,Text
3098,uva-lib:831503,,Text
3100,uva-lib:770610,,Text
3101,uva-lib:831504,,Text
3102,uva-lib:730752,,Text
3104,uva-lib:1003768,,Text
3106,uva-lib:1003769,,Text
3108,uva-lib:1003770,,Text
3109,uva-lib:628506,,Text
3111,uva-lib:831505,,Text
3112,uva-lib:770611,,Text
3113,uva-lib:770612,,Text
3114,uva-lib:831506,,Text
3115,uva-lib:727432,,Still Image
3116,uva-lib:1003771,,Text
3119,uva-lib:1003772,,Text
3120,uva-lib:729257,,Mixed Material
3123,uva-lib:830007,,Still Image
3124,uva-lib:1003773,,Text
3125,uva-lib:1003774,,Text
3126,uva-lib:770613,,Text
3127,uva-lib:1003775,,Text
3128,uva-lib:831507,,Text
3129,uva-lib:831508,,Text
3130,uva-lib:1003776,,Text
3131,uva-lib:616460,,Text
3132,uva-lib:616461,,Text
3133,uva-lib:606275,,Text
3134,uva-lib:705559,,Text
3135,uva-lib:831509,,Text
3136,uva-lib:831510,,Text
3137,uva-lib:770656,,Text
3138,uva-lib:738786,,Text
3139,uva-lib:884414,,Text
3140,uva-lib:707279,,Text
3141,uva-lib:817974,,Text
3142,uva-lib:770615,,Text
3143,uva-lib:770614,,Text
3144,uva-lib:1003777,,Text
3145,uva-lib:770616,,Text
3146,uva-lib:770657,,Text
3148,uva-lib:770617,,Text
3149,uva-lib:831511,,Text
3151,uva-lib:1003779,,Text
3152,uva-lib:1003780,,Text
3153,uva-lib:616462,,Text
3154,uva-lib:1003781,,Text
3155,uva-lib:1003782,,Text
3156,uva-lib:1003783,,Text
3159,uva-lib:1003785,,Text
3160,uva-lib:1003786,,Text
3161,uva-lib:1003787,,Text
3162,uva-lib:1003788,,Text
3163,uva-lib:831512,,Text
3164,uva-lib:705611,,Text
3165,uva-lib:616464,,Text
3166,uva-lib:1003789,,Text
3167,uva-lib:1003790,,Text
3168,uva-lib:770663,,Text
3169,uva-lib:1003791,,Text
3170,uva-lib:1003792,,Text
3171,uva-lib:1003793,,Text
3172,uva-lib:1003794,,Text
3173,uva-lib:831513,,Text
3175,uva-lib:1003795,,Text
3176,uva-lib:1003796,,Text
3177,uva-lib:1003797,,Text
3178,uva-lib:1003798,,Text
3179,uva-lib:1003799,,Text
3180,uva-lib:1003800,,Text
3181,uva-lib:1003801,,Text
3183,uva-lib:1003802,,Text
3184,uva-lib:1003803,,Text
3185,uva-lib:1003804,,Text
3186,uva-lib:1003805,,Text
3187,uva-lib:626898,,Text
3188,uva-lib:1003806,,Text
3190,uva-lib:1003807,,Text
3191,uva-lib:817727,,Text
3192,uva-lib:1003808,,Text
3193,uva-lib:770664,,Text
3195,uva-lib:831514,,Mixed Material
3196,uva-lib:1003810,,Text
3197,uva-lib:1003811,,Text
3198,uva-lib:1003812,,Text
3199,uva-lib:1003813,,Text
3200,uva-lib:1003814,,Text
3201,uva-lib:1003815,,Text
3202,uva-lib:1003816,,Text
3203,uva-lib:1003817,,Text
3204,uva-lib:600046,,Text
3205,uva-lib:770665,,Text
3206,uva-lib:1003818,,Text
3207,uva-lib:1003819,,Text
3208,uva-lib:832207,,Text
3209,uva-lib:770666,,Text
3210,uva-lib:1003820,,Text
3211,uva-lib:1003821,,Text
3212,uva-lib:1003822,,Text
3213,uva-lib:1003823,,Text
3214,uva-lib:1003824,,Text
3215,uva-lib:1003825,,Text
3216,uva-lib:1003826,,Text
3217,uva-lib:1003827,,Text
3218,uva-lib:1003828,,Text
3219,uva-lib:1003829,,Text
3220,uva-lib:831515,,Text
3221,uva-lib:770678,,Text
3222,uva-lib:1003830,,Text
3223,uva-lib:832201,,Text
3224,uva-lib:831516,,Text
3225,uva-lib:831517,,Text
3226,uva-lib:831518,,Text
3227,uva-lib:1003831,,Text
3228,uva-lib:1003832,,Still Image
3229,uva-lib:1003833,,Text
3230,uva-lib:1003834,,Text
3231,uva-lib:831519,,Text
3232,uva-lib:616465,,Text
3233,uva-lib:831520,,Text
3234,uva-lib:831521,,Text
3235,uva-lib:831522,,Text
3236,uva-lib:616466,,Text
3237,uva-lib:616467,,Text
3238,uva-lib:1003835,,Text
3239,uva-lib:831523,,Text
3240,uva-lib:831524,,Text
3241,uva-lib:831525,,Text
3242,uva-lib:831526,,Text
3243,uva-lib:832202,,Text
3244,uva-lib:832203,,Text
3245,uva-lib:832204,,Text
3246,uva-lib:1003836,,Text
3248,uva-lib:1003837,,Text
3249,uva-lib:1003838,,Text
3250,uva-lib:1003839,,Text
3251,uva-lib:1003840,,Text
3252,uva-lib:1003841,,Text
3254,uva-lib:1003842,,Text
3255,uva-lib:770667,,Text
3256,uva-lib:831527,,Text
3257,uva-lib:1003843,,Text
3259,uva-lib:1003844,,Text
3261,uva-lib:1003845,,Text
3262,uva-lib:1003846,,Text
3263,uva-lib:1003847,,Text
3265,uva-lib:1003848,,Text
3267,uva-lib:1003849,,Text
3268,uva-lib:1003850,,Text
3269,uva-lib:770669,,Text
3270,uva-lib:831528,,Text
3271,uva-lib:1003851,,Text
3272,uva-lib:1003852,,Text
3273,uva-lib:1003853,,Text
3274,uva-lib:832205,,Text
3275,uva-lib:831529,,Text
3276,uva-lib:1003854,,Text
3277,uva-lib:1003855,,Text
3278,uva-lib:1003856,,Text
3279,uva-lib:1003857,,Text
3280,uva-lib:1003858,,Text
3282,uva-lib:831530,,Text
3283,uva-lib:1003860,,Text
3284,uva-lib:831648,,Text
3288,uva-lib:628505,,Text
3289,uva-lib:613732,,Mixed Material
3290,uva-lib:1003862,,Text
3291,uva-lib:770558,,Text
3293,uva-lib:831649,,Text
3294,uva-lib:770559,,Text
3295,uva-lib:770560,,Text
3296,uva-lib:831650,,Text
3297,uva-lib:770561,,Text
3298,uva-lib:831651,,Text
3299,uva-lib:770562,,Text
3300,uva-lib:770563,,Text
3301,uva-lib:770564,,Text
3302,uva-lib:770565,,Text
3303,uva-lib:770566,,Text
3304,uva-lib:770567,,Text
3305,uva-lib:770551,,Text
3306,uva-lib:770552,,Text
3307,uva-lib:831652,,Text
3309,uva-lib:770553,,Text
3310,uva-lib:1003863,,Text
3311,uva-lib:770554,,Text
3312,uva-lib:770555,,Text
3314,uva-lib:770556,,Text
3316,uva-lib:770619,,Text
3317,uva-lib:1003864,,Text
3318,uva-lib:832206,,Text
3319,uva-lib:831653,,Text
3320,uva-lib:770670,,Text
3321,uva-lib:770557,,Text
3323,uva-lib:770542,,Text
3324,uva-lib:770543,,Text
3325,uva-lib:770544,,Text
3326,uva-lib:770545,,Text
3327,uva-lib:770546,,Text
3328,uva-lib:770547,,Text
3329,uva-lib:770548,,Text
3331,uva-lib:770549,,Text
3332,uva-lib:770550,,Text
3333,uva-lib:616469,,Text
3334,uva-lib:616470,,Text
3335,uva-lib:770534,,Text
3336,uva-lib:831654,,Text
3338,uva-lib:831655,,Text
3339,uva-lib:770535,,Text
3340,uva-lib:770536,,Text
3341,uva-lib:770537,,Text
3342,uva-lib:831656,,Text
3344,uva-lib:770539,,Text
3346,uva-lib:1003865,,Text
3347,uva-lib:831657,,Text
3348,uva-lib:770671,,Text
3349,uva-lib:770541,,Text
3350,uva-lib:831658,,Text
3351,uva-lib:770672,,Text
3352,uva-lib:770533,,Text
3353,uva-lib:616471,,Text
3354,uva-lib:616472,,Text
3355,uva-lib:616473,,Text
3356,uva-lib:616474,,Text
3359,uva-lib:616477,,Text
3360,uva-lib:616478,,Text
3361,uva-lib:616479,,Text
3362,uva-lib:616480,,Text
3363,uva-lib:616481,,Text
3364,uva-lib:616482,,Text
3365,uva-lib:616483,,Text
3366,uva-lib:616484,,Text
3367,uva-lib:616485,,Text
3368,uva-lib:616486,,Text
3369,uva-lib:770532,,Text
3370,uva-lib:770531,,Text
3371,uva-lib:770530,,Text
3372,uva-lib:831659,,Text
3373,uva-lib:770529,,Text
3374,uva-lib:831660,,Text
3375,uva-lib:831661,,Text
3376,uva-lib:770528,,Text
3377,uva-lib:770527,,Text
3378,uva-lib:770526,,Text
3379,uva-lib:831662,,Text
3380,uva-lib:770525,,Text
3381,uva-lib:831663,,Text
3382,uva-lib:831664,,Text
3383,uva-lib:616487,,Text
3384,uva-lib:838160,,Text
3385,uva-lib:831665,,Text
3386,uva-lib:831666,,Text
3388,uva-lib:616489,,Text
3389,uva-lib:616490,,Text
3390,uva-lib:616491,,Text
3391,uva-lib:616492,,Text
3392,uva-lib:616493,,Text
3393,uva-lib:616494,,Text
3394,uva-lib:616495,,Text
3395,uva-lib:616496,,Text
3396,uva-lib:616497,,Text
3399,uva-lib:616500,,Text
3400,uva-lib:831667,,Text
3401,uva-lib:616501,,Text
3402,uva-lib:831668,,Text
3403,uva-lib:831669,,Text
3405,uva-lib:831670,,Text
3406,uva-lib:713671,,Text
3408,uva-lib:770673,,Text
3410,uva-lib:770674,,Text
3411,uva-lib:616502,,Text
3412,uva-lib:770675,,Text
3413,uva-lib:770676,,Text
3414,uva-lib:770677,,Text
3415,uva-lib:616503,,Text
